Wall time,Step,Value
1685817881.4901676,24576,657.0
1685817891.5197878,26112,657.0
1685817900.073895,27648,657.0
1685817908.5312467,29184,657.0
1685817917.1158726,30720,657.0
1685817925.4773028,32256,657.0
1685817934.191897,33792,657.0
1685817943.124428,35328,657.0
1685817951.6672893,36864,657.0
1685817960.3159776,38400,657.0
1685817968.8471885,39936,657.0
1685817978.9064794,41472,670.5
1685817987.4450076,43008,670.5
1685817995.912194,44544,670.5
1685818004.3436794,46080,670.5
1685818013.0215,47616,670.5
1685818021.839759,49152,670.5
1685818032.11752,50688,670.5
1685818040.6300137,52224,670.5
1685818049.170085,53760,670.5
1685818057.7479875,55296,670.5
1685818066.374157,56832,670.5
1685818076.254825,58368,788.3333129882812
1685818084.8608146,59904,788.3333129882812
1685818093.479297,61440,788.3333129882812
1685818102.0476851,62976,788.3333129882812
1685818110.7209356,64512,788.3333129882812
1685818119.5007174,66048,788.3333129882812
1685818128.4507115,67584,788.3333129882812
1685818137.3017747,69120,788.3333129882812
1685818146.1645348,70656,788.3333129882812
1685818155.1672106,72192,788.3333129882812
1685818164.2234378,73728,783.25
1685818173.2572718,75264,783.25
1685818182.4095478,76800,783.25
1685818191.5146954,78336,783.25
1685818201.6349363,79872,875.4000244140625
1685818210.2707062,81408,875.4000244140625
1685818218.7433374,82944,875.4000244140625
1685818227.4114652,84480,875.4000244140625
1685818235.9743133,86016,875.4000244140625
1685818244.6553295,87552,875.4000244140625
1685818253.264017,89088,875.4000244140625
1685818261.783569,90624,875.4000244140625
1685818270.3812652,92160,875.4000244140625
1685818278.9805386,93696,875.4000244140625
1685818287.5982893,95232,875.4000244140625
1685818296.0106335,96768,875.4000244140625
1685818304.5340104,98304,875.4000244140625
1685818312.74197,99840,875.4000244140625
1685818322.854933,101376,875.4000244140625
1685818331.4491317,102912,875.4000244140625
1685818340.0093694,104448,860.5
1685818348.5195231,105984,860.5
1685818357.108324,107520,860.5
1685818365.7559397,109056,860.5
1685818374.373163,110592,860.5
1685818384.4598768,112128,892.7142944335938
1685818393.3924446,113664,892.7142944335938
1685818402.4501586,115200,892.7142944335938
1685818411.4306412,116736,892.7142944335938
1685818420.1223369,118272,892.7142944335938
1685818428.6890874,119808,892.7142944335938
1685818437.2693496,121344,892.7142944335938
1685818445.7909782,122880,892.7142944335938
1685818454.3481264,124416,892.7142944335938
1685818462.9327006,125952,892.7142944335938
1685818471.542806,127488,892.7142944335938
1685818480.1861446,129024,892.7142944335938
1685818490.2974925,130560,912.0
1685818498.964941,132096,912.0
1685818507.5877194,133632,912.0
1685818516.1461558,135168,912.0
1685818524.698215,136704,912.0
1685818533.3642874,138240,912.0
1685818541.883464,139776,964.111083984375
1685818551.8514688,141312,964.111083984375
1685818560.587689,142848,964.111083984375
1685818569.2748187,144384,964.111083984375
1685818577.9274728,145920,964.111083984375
1685818586.4293942,147456,964.111083984375
1685818595.0420296,148992,964.111083984375
1685818603.6544883,150528,964.111083984375
1685818612.2945974,152064,964.111083984375
1685818620.794212,153600,964.111083984375
1685818629.495828,155136,964.111083984375
1685818639.6589606,156672,972.7000122070312
1685818648.4918938,158208,972.7000122070312
1685818656.6908252,159744,972.7000122070312
1685818665.3597887,161280,972.7000122070312
1685818673.5841398,162816,972.7000122070312
1685818682.139291,164352,984.3636474609375
1685818692.339194,165888,984.3636474609375
1685818700.914388,167424,984.3636474609375
1685818709.5820992,168960,984.3636474609375
1685818718.2939963,170496,984.3636474609375
1685818727.030757,172032,984.3636474609375
1685818735.4322772,173568,984.3636474609375
1685818743.7671196,175104,984.3636474609375
1685818752.3133087,176640,984.3636474609375
1685818760.9421182,178176,984.3636474609375
1685818769.5700507,179712,984.3636474609375
1685818778.268109,181248,984.3636474609375
1685818788.4198842,182784,993.8333129882812
1685818797.2000213,184320,993.8333129882812
1685818805.891462,185856,993.8333129882812
1685818814.3070056,187392,993.8333129882812
1685818822.7811837,188928,993.8333129882812
1685818831.3737342,190464,993.8333129882812
1685818839.9648945,192000,993.8333129882812
1685818848.5821989,193536,993.8333129882812
1685818857.0270224,195072,993.8333129882812
1685818865.6038477,196608,993.8333129882812
1685818874.3206668,198144,986.4615478515625
1685818883.2352526,199680,986.4615478515625
1685818891.9197056,201216,986.4615478515625
1685818900.449579,202752,986.4615478515625
1685818908.9859166,204288,986.4615478515625
1685818917.5728002,205824,986.4615478515625
1685818926.1154122,207360,986.4615478515625
1685818934.7333426,208896,986.4615478515625
1685818943.2915566,210432,986.4615478515625
1685818952.0114224,211968,986.4615478515625
1685818960.7678573,213504,986.4615478515625
1685818969.3468218,215040,986.4615478515625
1685818978.0100315,216576,986.4615478515625
1685818986.6318018,218112,986.4615478515625
1685818995.0818682,219648,986.4615478515625
1685819003.6163883,221184,986.4615478515625
1685819012.138872,222720,970.0
1685819020.9647682,224256,970.0
1685819029.7205174,225792,970.0
1685819038.4960012,227328,970.0
1685819047.1418512,228864,970.0
1685819055.8501196,230400,970.0
1685819064.6031764,231936,970.0
1685819073.3382058,233472,970.0
1685819082.0453606,235008,970.0
1685819090.8459284,236544,970.0
1685819099.5677536,238080,970.0
1685819108.4378653,239616,990.4000244140625
1685819117.3160384,241152,990.4000244140625
1685819126.0464303,242688,990.4000244140625
1685819134.6145666,244224,990.4000244140625
1685819143.343136,245760,990.4000244140625
1685819152.1478262,247296,1020.0625
1685819162.3728044,248832,1020.0625
1685819172.4937346,250368,1020.0625
1685819181.3147833,251904,1020.0625
1685819190.2041411,253440,1020.0625
1685819199.1411412,254976,1020.0625
1685819208.0205855,256512,1050.0
1685819218.3493087,258048,1050.0
1685819227.190365,259584,1050.0
1685819235.9235802,261120,1050.0
1685819244.6428502,262656,1050.0
1685819253.2579658,264192,1050.0
1685819262.1019328,265728,1050.0
1685819270.9610934,267264,1050.0
1685819279.8437667,268800,1050.0
1685819288.6857145,270336,1050.0
1685819297.333297,271872,1050.0
1685819306.2302477,273408,1050.0
1685819314.955318,274944,1050.0
1685819323.7949784,276480,1050.0
1685819332.5334778,278016,1050.0
1685819341.347167,279552,1050.0
1685819351.5020936,281088,1068.611083984375
1685819360.1929288,282624,1068.611083984375
1685819368.8222778,284160,1068.611083984375
1685819377.4117184,285696,1068.611083984375
1685819385.7822592,287232,1068.611083984375
1685819394.4514267,288768,1068.611083984375
1685819404.6208875,290304,1079.6842041015625
1685819413.1500404,291840,1079.6842041015625
1685819422.0809891,293376,1079.6842041015625
1685819430.9673476,294912,1079.6842041015625
1685819439.6546848,296448,1079.6842041015625
1685819448.396758,297984,1079.6842041015625
1685819457.0638142,299520,1079.6842041015625
1685819467.2177274,301056,1092.550048828125
1685819475.9986727,302592,1092.550048828125
1685819484.8075519,304128,1092.550048828125
1685819493.5778787,305664,1092.550048828125
1685819502.3721628,307200,1092.550048828125
1685819511.300412,308736,1092.550048828125
1685819520.0914123,310272,1075.4761962890625
1685819528.9049497,311808,1071.1363525390625
1685819537.6500092,313344,1071.1363525390625
1685819546.3950124,314880,1071.1363525390625
1685819555.1795676,316416,1071.1363525390625
1685819563.9490163,317952,1071.1363525390625
1685819572.874945,319488,1071.1363525390625
1685819581.838408,321024,1068.8260498046875
1685819590.7565372,322560,1068.8260498046875
1685819599.4354107,324096,1068.8260498046875
1685819608.1887307,325632,1068.8260498046875
1685819616.9598036,327168,1068.8260498046875
1685819625.7109017,328704,1068.8260498046875
1685819634.3787096,330240,1068.8260498046875
1685819643.090813,331776,1068.8260498046875
1685819651.9153714,333312,1068.8260498046875
1685819660.810455,334848,1090.2083740234375
1685819669.7304716,336384,1090.2083740234375
1685819678.417271,337920,1090.2083740234375
1685819687.1420078,339456,1090.2083740234375
1685819695.8472674,340992,1090.2083740234375
1685819704.5907981,342528,1090.2083740234375
1685819713.3875046,344064,1090.2083740234375
1685819723.723245,345600,1102.1600341796875
1685819732.5643895,347136,1102.1600341796875
1685819741.2848923,348672,1102.1600341796875
1685819750.0020454,350208,1102.1600341796875
1685819758.729146,351744,1102.1600341796875
1685819767.411227,353280,1100.769287109375
1685819776.140477,354816,1100.769287109375
1685819784.9376044,356352,1100.769287109375
1685819793.7112958,357888,1100.769287109375
1685819802.440312,359424,1100.769287109375
1685819811.230833,360960,1100.769287109375
1685819820.0343404,362496,1100.769287109375
1685819828.7152662,364032,1100.769287109375
1685819837.2630122,365568,1100.769287109375
1685819847.442109,367104,1118.148193359375
1685819856.2802362,368640,1118.148193359375
1685819865.0182772,370176,1118.148193359375
1685819873.7350085,371712,1118.148193359375
1685819882.335539,373248,1118.148193359375
1685819891.2839622,374784,1118.148193359375
1685819900.0264778,376320,1118.148193359375
1685819908.6754913,377856,1118.148193359375
1685819917.3832195,379392,1118.148193359375
1685819926.147098,380928,1118.148193359375
1685819934.9661722,382464,1118.148193359375
1685819943.626285,384000,1118.148193359375
1685819952.482948,385536,1118.148193359375
1685819961.2680624,387072,1118.148193359375
1685819971.4179068,388608,1126.4285888671875
1685819980.1387546,390144,1126.4285888671875
1685819988.6798816,391680,1132.689697265625
1685819999.1190426,393216,1136.36669921875
1685820009.3530283,394752,1136.36669921875
